,0
435,[ 0.          0.         -0.001414   -0.00187343 -0.00042798]
436,[ 0.          0.         -0.00165266  0.00203252 -0.00065142]
437,[ 0.          0.         -0.00203121  0.00071225  0.00139928]
438,[ 0.          0.         -0.00189584  0.00599527  0.00013442]
439,[ 0.          0.          0.00220227 -0.00165528  0.00063393]
440,[ 0.          0.          0.00195825  0.00095186 -0.00109917]
441,[ 0.          0.         -0.00122732 -0.00727272 -0.00186896]
442,[ 0.          0.          0.00053427  0.00089002 -0.00126773]
443,[ 0.          0.          0.00118339 -0.00084591 -0.00260949]
444,[ 0.          0.         -0.00091225 -0.00264168 -0.00254834]
445,[ 0.          0.          0.00133628 -0.00084069  0.00087187]
446,[ 0.          0.          0.00129819 -0.00292087  0.00127703]
447,[ 0.          0.         -0.00112844 -0.00168961 -0.00205624]
448,[ 0.          0.         -0.00072211  0.00099385 -0.00084826]
449,[ 0.          0.         -0.00140637  0.00913382  0.00751734]
450,[0.         0.         0.0019666  0.00247526 0.00165212]
451,[ 0.          0.         -0.00255477  0.0010156  -0.00049287]
452,[ 0.          0.         -0.0012086  -0.00261068 -0.00125331]
453,[ 0.          0.          0.00203645 -0.00053635 -0.00042982]
454,[ 0.          0.         -0.00231695  0.00148886  0.00186402]
455,[0.         0.         0.00127077 0.00132304 0.00124228]
456,[ 0.          0.          0.00196862 -0.00183219 -0.00295436]
457,[ 0.          0.         -0.002123   -0.00170875 -0.00135452]
458,[0.         0.         0.0027492  0.00093538 0.00201178]
459,[ 0.          0.          0.00258684 -0.00089779  0.00191224]
460,[ 0.          0.         -0.00233757 -0.00037478 -0.00029029]
461,[ 0.          0.          0.00130254 -0.00167596 -0.00175095]
462,[ 0.          0.          0.00149852 -0.00241184  0.00111145]
463,[ 0.          0.          0.0025382  -0.00081515 -0.00161427]
464,[ 0.          0.         -0.00261915 -0.00115418  0.0008195 ]
465,[0.         0.         0.00226569 0.00129503 0.00106329]
466,[ 0.          0.         -0.00191247  0.00139374 -0.00183231]
467,[ 0.          0.          0.00157994 -0.00209546  0.00019352]
468,[ 0.          0.         -0.00131512 -0.00133771 -0.00026233]
469,[0.         0.         0.0017938  0.00123626 0.00221729]
470,[ 0.          0.         -0.0010373   0.00223684  0.00183135]
471,[ 0.          0.         -0.00262117  0.00173765  0.00156599]
472,[ 0.          0.          0.01077414  0.0003134  -0.00182962]
473,[ 0.          0.         -0.00139374 -0.00205624  0.00176924]
474,[0.         0.         0.00061655 0.00100428 0.00065029]
475,[0.         0.         0.0119853  0.00071964 0.00158584]
476,[0.         0.         0.00124741 0.00286067 0.00140131]
477,[ 0.          0.         -0.00097391  0.00212562  0.00087681]
478,[0.         0.         0.00061789 0.00108814 0.00124013]
479,[ 0.          0.         -0.00162613  0.00081453 -0.00027791]
480,[ 0.          0.         -0.00030467  0.00258267  0.00055209]
481,[ 0.          0.         -0.0007557   0.00239527 -0.0008752 ]
482,[ 0.          0.         -0.00135213 -0.00182289  0.00125325]
483,[ 0.          0.         -0.00043671 -0.00171846 -0.00018623]
484,[ 0.          0.          0.00223088 -0.00047044  0.00129586]
485,[0.         0.         0.00156474 0.00101268 0.00021634]
486,[ 0.          0.         -0.00138462 -0.00228798 -0.00062087]
487,[ 0.          0.          0.00091434 -0.01323843 -0.00159585]
488,[ 0.          0.         -0.00149626 -0.00113833  0.00197542]
489,[ 0.          0.         -0.00074756 -0.00175852  0.00035065]
490,[ 0.          0.         -0.00132728 -0.00156802 -0.00123024]
491,[ 0.          0.         -0.00279784 -0.00110453 -0.00016473]
492,[ 0.          0.          0.00120473 -0.00191057  0.00071675]
493,[ 0.          0.         -0.00142497 -0.00074235 -0.00189829]
494,[ 0.          0.          0.00128883 -0.00127673 -0.00017227]
495,[0.         0.         0.00060838 0.00116277 0.00183165]
496,[ 0.          0.          0.00225914 -0.00060332 -0.00102955]
497,[ 0.          0.         -0.00149655 -0.00203717  0.00015412]
498,[ 0.          0.          0.00189507 -0.00116038 -0.0003338 ]
499,[ 0.          0.         -0.00121021  0.00048356 -0.00082421]
500,[ 0.          0.         -0.00089365  0.00861645 -0.0008795 ]
501,[ 0.          0.         -0.00153923  0.00161833 -0.00275183]
502,[ 0.          0.          0.00195307 -0.00017004  0.00055844]
503,[ 0.          0.         -0.00095564  0.00167984  0.00096956]
504,[ 0.          0.         -0.00216877 -0.00114447 -0.00220382]
505,[0.         0.         0.00214696 0.00123698 0.00185531]
506,[ 0.          0.          0.00250018 -0.00170362 -0.00113767]
507,[ 0.          0.         -0.00159544  0.00126523  0.00187308]
508,[ 0.          0.          0.00117832 -0.0013774   0.00169253]
509,[ 0.          0.          0.00103253  0.00048624 -0.00092003]
510,[ 0.          0.         -0.00157946 -0.00124532  0.00112623]
511,[ 0.          0.         -0.00163078  0.00076419 -0.00155503]
512,[ 0.          0.          0.00136894  0.00101858 -0.00094172]
513,[ 0.          0.          0.00057638 -0.00182009 -0.0009506 ]
514,[ 0.          0.          0.0006611   0.00059178 -0.00123596]
515,[ 0.          0.          0.0002639  -0.00189561  0.0012604 ]
516,[ 0.          0.         -0.00139451 -0.00253284  0.0021857 ]
517,[0.         0.         0.00049499 0.00469565 0.00240278]
518,[ 0.          0.          0.00195283 -0.00086722  0.00144976]
519,[ 0.          0.          0.00192505  0.00190049 -0.00108248]
520,[ 0.          0.         -0.00106156 -0.0020535   0.0007779 ]
521,[ 0.          0.          0.00128502 -0.00082189  0.00103402]
522,[ 0.          0.         -0.0007602   0.00231504  0.00213563]
523,[ 0.          0.         -0.00102866 -0.00168961  0.00053856]
524,[ 0.          0.         -0.00122511 -0.00208437  0.00016274]
525,[ 0.          0.         -0.00096574  0.00229347 -0.00160182]
526,[ 0.          0.         -0.00067961 -0.00333428 -0.00301051]
527,[0.         0.         0.00200856 0.00134033 0.00032987]
528,[ 0.          0.          0.00222003 -0.00277388  0.00188786]
529,[ 0.          0.          0.00049242 -0.00247264 -0.00141197]
530,[ 0.          0.          0.00184518 -0.0006918  -0.0015136 ]
531,[ 0.          0.         -0.00212514 -0.00120926  0.00100368]
532,[ 0.          0.          0.00187391  0.00159281 -0.00095269]
533,[ 0.          0.         -0.00177437 -0.00110841  0.00016299]
534,[ 0.          0.         -0.00250232 -0.00122231 -0.00102556]
535,[ 0.          0.         -0.00069258  0.00065684  0.00203788]
536,[ 0.          0.          0.00087968 -0.00187576  0.00166017]
537,[ 0.          0.         -0.00168473 -0.00181895 -0.00218379]
538,[ 0.          0.          0.0010578  -0.00167441  0.00136012]
539,[ 0.          0.         -0.00131595 -0.00054997 -0.00174105]
540,[ 0.          0.         -0.00116241  0.00182074 -0.00116718]
541,[ 0.          0.          0.00210977 -0.00157952  0.00272298]
542,[ 0.          0.          0.00081697 -0.00075489  0.00033861]
543,[ 0.          0.          0.00253749 -0.00074342 -0.00093809]
544,[ 0.          0.         -0.00068095  0.00332022 -0.0013454 ]
545,[ 0.          0.         -0.00243449 -0.00036953  0.0001298 ]
546,[ 0.          0.         -0.00067961  0.0016557  -0.00162578]
547,[0.         0.         0.00139397 0.00061592 0.00158536]
548,[ 0.          0.         -0.00293386 -0.00109518  0.00182253]
549,[0.         0.         0.00170654 0.00098425 0.0007692 ]
550,[ 0.          0.         -0.0006291   0.00193721  0.00130582]
551,[ 0.          0.          0.00093976 -0.00050756  0.00023881]
552,[ 0.          0.         -0.00083989  0.00019541 -0.00110364]
553,[ 0.          0.         -0.00157362  0.0006406   0.00063083]
554,[ 0.          0.         -0.00124329 -0.00297916 -0.00062987]
555,[ 0.          0.         -0.00092527  0.00114155  0.00066289]
556,[ 0.          0.          0.00195682  0.00182116 -0.00061482]
557,[ 0.          0.         -0.00062215  0.00086126  0.00284386]
558,[ 0.          0.          0.00147158 -0.00029281  0.00074461]
559,[ 0.          0.         -0.0023011   0.00250602  0.00144982]
560,[ 0.          0.         -0.00186056 -0.00161785 -0.00075305]
561,[ 0.          0.          0.00149208 -0.00107306  0.00065148]
562,[ 0.          0.          0.00154996 -0.0023253   0.00322402]
563,[ 0.          0.          0.00221419 -0.00174731  0.00273955]
564,[ 0.          0.         -0.00075811 -0.00122738 -0.00057763]
565,[ 0.          0.         -0.00217986  0.00177455 -0.00136071]
566,[0.         0.         0.00122756 0.00157434 0.00109595]
567,[ 0.          0.          0.001405   -0.00175512  0.00169212]
568,[ 0.          0.          0.00186121 -0.00257313 -0.00060543]
569,[ 0.          0.          0.0018543   0.00158733 -0.00212872]
570,[ 0.          0.          0.00144082  0.00082895 -0.00093263]
571,[ 0.          0.          0.00038655  0.01252031 -0.00011041]
572,[ 0.          0.          0.00111055 -0.00049725 -0.00096926]
573,[ 0.          0.         -0.00259387 -0.00088406 -0.00059286]
574,[0.         0.         0.00205123 0.00114882 0.00043631]
575,[ 0.          0.          0.00226068 -0.00155479 -0.00042275]
576,[ 0.          0.          0.00196993 -0.00129414  0.0036869 ]
577,[ 0.          0.          0.00178498 -0.00139219  0.00070837]
578,[ 0.          0.         -0.0011      0.00092956 -0.00042222]
579,[ 0.          0.          0.00274909 -0.00050074 -0.00062647]
580,[ 0.          0.          0.00070697  0.00071415 -0.00056791]
581,[ 0.          0.         -0.00104827 -0.00104052 -0.00075281]
582,[ 0.          0.          0.00120276 -0.001728    0.00021324]
583,[0.         0.         0.00092575 0.00189573 0.00088114]
584,[ 0.          0.         -0.0004904  -0.00132102 -0.0004309 ]
585,[ 0.          0.         -0.00172174  0.00096878 -0.00071305]
586,[ 0.          0.         -0.00167954 -0.00120044 -0.00127554]
587,"[ 0.0000000e+00  0.0000000e+00 -8.4139407e-05 -2.6755333e-03
  4.9373507e-04]"
588,[0.         0.         0.0005073  0.00095871 0.00150049]
589,[ 0.          0.         -0.00212777  0.00213587 -0.00100452]
590,[ 0.          0.         -0.00118077 -0.0025357   0.0007917 ]
591,[0.         0.         0.00154239 0.00251532 0.00087559]
592,[ 0.          0.         -0.00222683  0.00064337  0.00235605]
593,[ 0.          0.         -0.00285292  0.00080481  0.00093171]
594,[ 0.          0.         -0.0011704  -0.00201368  0.00019995]
595,[ 0.          0.          0.00193369 -0.00164634 -0.00162774]
596,[ 0.          0.         -0.00182503 -0.00101382 -0.00078723]
597,"[ 0.0000000e+00  0.0000000e+00  1.5849471e-03 -2.1817684e-03
  3.9344653e-05]"
598,[ 0.          0.         -0.00173229  0.00129789  0.00267911]
599,[ 0.          0.          0.00055403 -0.00167507  0.00232875]
600,[ 0.          0.          0.00030737 -0.00020019 -0.00153702]
601,[ 0.          0.          0.00190294  0.00057819 -0.00020326]
602,[ 0.          0.          0.00086603 -0.00200379 -0.00225627]
603,[ 0.          0.          0.00112015 -0.00160676 -0.00348556]
604,[ 0.          0.         -0.00072461  0.00175673 -0.00074765]
605,[0.         0.         0.00259364 0.00108629 0.01398563]
606,[ 0.          0.          0.0012303  -0.00167167  0.00124311]
607,[ 0.          0.          0.0014416   0.0029887  -0.00095406]
608,[ 0.          0.          0.00144011 -0.00160205  0.00176173]
609,[ 0.          0.         -0.00245142 -0.00126135  0.00101072]
610,[ 0.          0.         -0.00455976 -0.00078845 -0.00171477]
611,[ 0.          0.         -0.00092766  0.00174618  0.00234604]
612,[ 0.          0.          0.00064036 -0.00026363  0.00192821]
613,[ 0.          0.          0.00063416 -0.00163937  0.00157553]
614,[ 0.          0.          0.00112027  0.00148875 -0.00166053]
615,[ 0.          0.          0.00584745  0.00011103 -0.00281858]
616,[ 0.          0.         -0.00067675 -0.00251818 -0.00306499]
617,[ 0.          0.         -0.00173682  0.00038023 -0.00127548]
618,[ 0.          0.         -0.00140041  0.00117505 -0.00017255]
619,[ 0.          0.         -0.00158751 -0.00153786  0.00113678]
620,[ 0.          0.          0.01035738 -0.00101894 -0.00032099]
621,[ 0.          0.          0.00172412 -0.00158042  0.0011583 ]
622,[ 0.          0.          0.00105059 -0.00223577  0.00108659]
623,[ 0.          0.          0.00106829 -0.00074899  0.00035504]
624,[ 0.          0.          0.00358474 -0.00190961  0.00082782]
625,[ 0.          0.          0.00082976 -0.00126863 -0.00066033]
626,[ 0.          0.         -0.00113547 -0.00038472 -0.00029427]
627,[ 0.          0.          0.00140285 -0.00048837 -0.00173193]
628,[ 0.          0.         -0.00112927  0.00081995 -0.0019865 ]
629,[ 0.          0.         -0.00192869 -0.00151443 -0.00234139]
630,[ 0.          0.          0.00241721 -0.00152999 -0.00161701]
631,[ 0.          0.          0.00025372 -0.00126028 -0.00223017]
632,[ 0.          0.          0.00845242  0.00155288 -0.00136244]
633,[ 0.          0.         -0.00281775 -0.00157845  0.00132376]
634,[ 0.          0.         -0.00285757  0.00090602 -0.00123841]
635,[0.         0.         0.00126159 0.00091171 0.00184661]
636,[ 0.          0.         -0.00100631 -0.00011316  0.00158256]
637,[ 0.          0.          0.00110716 -0.00190634 -0.00117075]
638,[ 0.          0.         -0.0009076   0.00120533  0.0001435 ]
639,[ 0.          0.          0.001086   -0.00708342  0.00190282]
640,[ 0.          0.         -0.0011068  -0.00242162 -0.00133222]
641,[ 0.          0.          0.00241947  0.00085357 -0.00013791]
642,[ 0.          0.          0.00119793  0.00250793 -0.00079578]
643,[ 0.          0.         -0.00146824 -0.00050613  0.00096565]
644,[0.         0.         0.00093812 0.00139087 0.00048505]
645,[ 0.          0.          0.00248408  0.00172061 -0.00125873]
646,[ 0.          0.          0.00204396 -0.00145972 -0.00242758]
647,[0.         0.         0.00087541 0.00141716 0.00014268]
648,"[ 0.0000000e+00  0.0000000e+00 -2.4613738e-04  1.0825157e-02
  4.6860427e-05]"
649,[ 0.          0.          0.00160074 -0.0003878  -0.00151068]
650,[ 0.          0.         -0.00071684 -0.00085112  0.00116491]
651,[ 0.          0.         -0.00148183  0.00106734 -0.00011717]
652,[0.         0.         0.0006943  0.00231504 0.00084534]
653,"[ 0.0000000e+00  0.0000000e+00  9.7181648e-05 -1.3515949e-03
  1.0504127e-03]"
654,[ 0.          0.         -0.00164253 -0.00188553  0.00027457]
655,[ 0.          0.         -0.00172192  0.0023818   0.00171345]
656,[ 0.          0.         -0.00058982  0.00237608  0.0006237 ]
657,[ 0.          0.         -0.00226951  0.00182313 -0.00032608]
658,[ 0.          0.         -0.0014869  -0.00687194 -0.0001876 ]
659,[0.         0.         0.00156093 0.00124019 0.00068516]
660,[ 0.          0.          0.00262988 -0.00058052  0.00014024]
661,[ 0.          0.          0.00144136 -0.00172114 -0.00273073]
662,[0.         0.         0.00170833 0.00047645 0.00154138]
663,[ 0.          0.         -0.00212455 -0.00092757  0.00170791]
664,[ 0.          0.         -0.00082332  0.00142366  0.00026987]
665,[ 0.          0.         -0.0018217  -0.00082862  0.00086224]
666,[0.         0.         0.00330365 0.00170112 0.00071129]
667,"[ 0.0000000e+00  0.0000000e+00 -1.7471910e-03 -5.2919984e-04
 -9.9569559e-05]"
668,[ 0.          0.         -0.00205672  0.00222003  0.00155383]
669,[ 0.          0.         -0.00169474 -0.00076154  0.0003636 ]
670,[0.         0.         0.00029844 0.00048433 0.00209558]
671,[ 0.          0.         -0.00098699  0.00208783 -0.00140268]
672,[ 0.          0.         -0.00139034 -0.00052091  0.0008851 ]
673,[ 0.          0.          0.00055689 -0.00133818 -0.00110823]
674,[ 0.          0.         -0.00014891 -0.00764441 -0.00011238]
675,[ 0.          0.         -0.00178933 -0.0009464  -0.00099915]
676,[ 0.          0.          0.00110102 -0.00120968 -0.00148475]
677,[ 0.          0.         -0.00196445 -0.00116575  0.00055024]
678,[ 0.          0.          0.00114185 -0.00168175  0.00056776]
679,[ 0.          0.          0.001194   -0.0014677   0.00162524]
680,[ 0.          0.          0.00247502 -0.00146544 -0.00401688]
681,[ 0.          0.         -0.00147003  0.00104362 -0.0017646 ]
682,[ 0.          0.         -0.00022575  0.00125247 -0.00038657]
683,[ 0.          0.         -0.00166762  0.00041975  0.00096458]
684,[ 0.          0.         -0.00112969 -0.00099522 -0.00137824]
